1345, 2421
5031, 2421
410, 2421
3280, 2421
1510, 2421
1477, 2421
4745, 2421
5227, 2421
5378, 2421
2748, 2421
2655, 2421
379, 2421
2434, 2421
1152, 2421
4603, 2421
2238, 2421
1263, 2421
2897, 2421
5454, 2421
5134, 2421
770, 2421
5286, 2421
2067, 2421
1849, 2421
3132, 2421
4171, 2421
5325, 2421
3089, 2421
4427, 2421
221, 2421
2516, 2421
3594, 2421
3015, 2421
4549, 2421
1454, 2421
2597, 2421
3324, 2421
2905, 2421
5366, 2421
1775, 2421
4356, 2421
3904, 2421
383, 2421
2130, 2421
3903, 2421
1080, 2421
1095, 2421
3996, 2421
808, 2421
2249, 2421
2501, 2421
4257, 2421
4849, 2421
1824, 2421
5135, 2421
5005, 2421
3337, 2421
5229, 2421
784, 2421
3077, 2421
2397, 2421
5147, 2421
4375, 2421
3900, 2421
61, 2421
1630, 2421
98, 2421
2245, 2421
3483, 2421
5062, 2421
1667, 2421
1803, 2421
2019, 2421
197, 2421
2611, 2421
5363, 2421
1350, 2421
1324, 2421
4893, 2421
5211, 2421
792, 2421
3037, 2421
1473, 2421
1523, 2421
2219, 2421
2878, 2421
1368, 2421
2833, 2421
5089, 2421
1208, 2421
3988, 2421
5364, 2421
1725, 2421
4442, 2421
3825, 2421
5355, 2421
5305, 2421
4528, 2421
1229, 2421
108, 2421
4213, 2421
329, 2421
362, 2421
2479, 2421
3817, 4577
5034, 4577
3329, 4577
410, 4577
1477, 4577
5227, 4577
5378, 4577
2748, 4577
2655, 4577
379, 4577
2434, 4577
4883, 4577
763, 4577
5224, 4577
1596, 4577
895, 4577
2843, 4577
2642, 4577
730, 4577
1638, 4577
1591, 4577
2384, 4577
2044, 4577
5104, 4577
1547, 4577
3113, 4577
3257, 4577
2828, 4577
2905, 4577
5366, 4577
2790, 4577
3586, 4577
3904, 4577
1756, 4577
784, 4577
4612, 4577
2397, 4577
5147, 4577
4375, 4577
3483, 4577
2019, 4577
4090, 4577
1576, 4577
4893, 4577
3360, 4577
1566, 4577
1771, 4577
4059, 4577
710, 4577
1473, 4577
1523, 4577
1906, 4577
1368, 4577
5089, 4577
5317, 4577
1563, 4577
5071, 4577
1884, 4577
4202, 4577
889, 4577
3495, 4577
1361, 4577
4437, 4577
1440, 5463
1440, 1071
4702, 5034
4354, 5034
3897, 5034
739, 5034
1723, 5034
1765, 5034
2749, 5034
5366, 5034
2102, 5034
1756, 5034
3483, 5034
1473, 5034
1523, 5034
1906, 5034
4702, 2199
5297, 2199
2230, 2199
1129, 2199
3221, 2199
5349, 2199
934, 2199
4603, 2199
5224, 2199
2176, 2199
4584, 2199
739, 2199
438, 2199
2472, 2199
3752, 2199
3842, 2199
366, 2199
3034, 2199
4824, 2199
3597, 2199
451, 2199
2102, 2199
1756, 2199
1749, 2199
2635, 2199
1576, 2199
1473, 2199
1523, 2199
1906, 2199
4702, 1022
5297, 1022
5349, 1022
5134, 1022
4938, 1022
1289, 1022
3983, 1022
4433, 1022
2102, 1022
1756, 1022
2310, 1022
162, 1022
397, 1022
1473, 1022
1523, 1022
1906, 1022
3771, 1022
3494, 1022
1022, 4702
1644, 4702
4353, 4702
2554, 4702
2229, 4702
3813, 4702
2260, 4702
1129, 4702
1428, 4702
3871, 4702
5349, 4702
1289, 4702
3983, 4702
1756, 4702
3546, 4702
1473, 4702
1906, 4702
5089, 4702
3817, 3329
4577, 3329
5034, 3329
4702, 3329
1644, 3329
2472, 3329
3752, 3329
730, 3329
4433, 3329
2102, 3329
1756, 3329
2310, 3329
4612, 3329
4059, 3329
1473, 3329
1523, 3329
1906, 3329
2851, 3329
4702, 1644
3329, 1644
5349, 1644
1289, 1644
4433, 1644
2102, 1644
1756, 1644
2310, 1644
1473, 1644
1523, 1644
1906, 1644
3771, 1644
1441, 1644
3494, 1644
836, 1644
4702, 4353
5349, 4353
4390, 4353
2027, 4353
1289, 4353
4433, 4353
2102, 4353
1756, 4353
2310, 4353
1473, 4353
1523, 4353
1906, 4353
2773, 4353
839, 2554
1665, 2554
4702, 2554
1147, 2554
5297, 2554
5031, 2554
5349, 2554
5061, 2554
1289, 2554
4815, 2554
1548, 2554
2102, 2554
1756, 2554
4375, 2554
1473, 2554
1523, 2554
1906, 2554
425, 2554
187, 2554
4213, 2554
3190, 2554
1152, 1147
2122, 1147
5006, 1147
3223, 1147
1548, 1147
2061, 1147
1473, 1147
1523, 1147
1906, 1147
5089, 1147
2421, 2229
4702, 2229
4354, 2229
5349, 2229
1263, 2229
5429, 2229
1705, 2229
2102, 2229
1756, 2229
98, 2229
1473, 2229
1523, 2229
1906, 2229
187, 2229
4862, 2230
5463, 2230
1071, 2230
2199, 2230
4702, 2230
5297, 2230
3813, 2230
1129, 2230
1024, 2230
3505, 2230
2732, 2230
1504, 2230
2757, 2230
529, 2230
5050, 2230
4003, 2230
4087, 2230
560, 2230
1345, 2230
3939, 2230
2609, 2230
339, 2230
4429, 2230
1966, 2230
3264, 2230
1754, 2230
86, 2230
1648, 2230
4827, 2230
2293, 2230
1221, 2230
5392, 2230
3229, 2230
1103, 2230
3168, 2230
2527, 2230
2298, 2230
3221, 2230
5111, 2230
4210, 2230
335, 2230
1830, 2230
3753, 2230
5178, 2230
3706, 2230
2360, 2230
934, 2230
3735, 2230
4924, 2230
3388, 2230
1780, 2230
4414, 2230
3644, 2230
1869, 2230
4478, 2230
936, 2230
2959, 2230
1334, 2230
4563, 2230
4051, 2230
1376, 2230
779, 2230
311, 2230
1097, 2230
1737, 2230
3679, 2230
2361, 2230
1700, 2230
5085, 2230
4140, 2230
466, 2230
3471, 2230
3124, 2230
308, 2230
1169, 2230
2626, 2230
3095, 2230
3468, 2230
690, 2230
1039, 2230
1893, 2230
1052, 2230
2648, 2230
3755, 2230
4543, 2230
861, 2230
1175, 2230
4117, 2230
3792, 2230
5203, 2230
4700, 2230
449, 2230
715, 2230
4488, 2230
1951, 2230
1903, 2230
2149, 2230
3030, 2230
4617, 2230
460, 2230
2583, 2230
1914, 2230
5316, 2230
3819, 2230
3944, 2230
2782, 2230
3437, 2230
5414, 2230
2766, 2230
3085, 2230
2481, 2230
951, 2230
2470, 2230
686, 2230
1673, 2230
314, 2230
2250, 2230
1779, 2230
1302, 2230
4049, 2230
1019, 2230
4302, 2230
3292, 2230
1422, 2230
993, 2230
2499, 2230
2704, 2230
898, 2230
1934, 2230
3897, 2230
2279, 2230
3424, 2230
2023, 2230
5068, 2230
2071, 2230
4603, 2230
5454, 2230
423, 2230
5134, 2230
770, 2230
1977, 2230
2176, 2230
261, 2230
2629, 2230
414, 2230
4171, 2230
5391, 2230
1750, 2230
2975, 2230
1593, 2230
2066, 2230
739, 2230
438, 2230
5429, 2230
2383, 2230
3457, 2230
2124, 2230
2027, 2230
2369, 2230
583, 2230
865, 2230
928, 2230
1288, 2230
1633, 2230
2099, 2230
857, 2230
1723, 2230
2062, 2230
795, 2230
5110, 2230
1445, 2230
4593, 2230
221, 2230
2516, 2230
605, 2230
4439, 2230
2135, 2230
769, 2230
4990, 2230
4988, 2230
1140, 2230
1801, 2230
2519, 2230
2505, 2230
2365, 2230
4695, 2230
4613, 2230
565, 2230
3691, 2230
1400, 2230
4044, 2230
2283, 2230
4556, 2230
1758, 2230
5366, 2230
956, 2230
2097, 2230
3848, 2230
2662, 2230
862, 2230
1976, 2230
1548, 2230
4396, 2230
3267, 2230
147, 2230
1401, 2230
3685, 2230
1178, 2230
906, 2230
2270, 2230
4, 2230
2893, 2230
3525, 2230
2661, 2230
822, 2230
3759, 2230
2102, 2230
1756, 2230
1749, 2230
4057, 2230
1283, 2230
2084, 2230
2049, 2230
1092, 2230
4534, 2230
2635, 2230
4375, 2230
792, 2230
664, 2230
1812, 2230
1473, 2230
1523, 2230
1906, 2230
5089, 2230
2418, 2230
2571, 2230
5200, 2230
679, 2230
218, 2230
1229, 2230
144, 2230
3428, 2230
1493, 2230
210, 2230
1866, 2230
5173, 2230
187, 2230
4857, 2230
4213, 2230
652, 2230
4270, 2230
4008, 2230
376, 2230
3044, 2230
680, 2230
1965, 2230
768, 2230
4937, 2230
1008, 2230
4702, 3813
1428, 3813
5349, 3813
3514, 3813
3457, 3813
1289, 3813
1723, 3813
3985, 3813
2102, 3813
1756, 3813
4375, 3813
61, 3813
4476, 3813
1473, 3813
1523, 3813
1906, 3813
2404, 3813
2571, 3813
3260, 3813
1347, 3813
4137, 3813
3554, 3813
4702, 2260
1428, 2260
560, 2260
5349, 2260
4110, 2260
3908, 2260
2102, 2260
1756, 2260
5331, 2260
1576, 2260
1473, 2260
1523, 2260
1906, 2260
4702, 4372
5349, 4372
2176, 4372
4110, 4372
2369, 4372
1289, 4372
1500, 4372
5222, 4372
5163, 4372
3223, 4372
3759, 4372
2102, 4372
1756, 4372
5229, 4372
1473, 4372
1523, 4372
1906, 4372
4657, 4372
1979, 4372
4702, 1129
5349, 1129
438, 1129
4110, 1129
5429, 1129
3457, 1129
2369, 1129
1289, 1129
3119, 1129
2102, 1129
950, 1129
1756, 1129
5267, 1129
1158, 1129
1473, 1129
1523, 1129
1906, 1129
4437, 1129
3011, 1129
2230, 1024
3505, 1024
560, 1024
1345, 1024
86, 1024
3221, 1024
5031, 1024
3280, 1024
3871, 1024
4414, 1024
1440, 1024
739, 1024
438, 1024
583, 1024
2062, 1024
1745, 1024
3681, 1024
1178, 1024
3525, 1024
4057, 1024
1473, 1024
1906, 1024
5089, 1024
4905, 1024
3428, 1024
5173, 1024
4702, 1428
1289, 1428
1906, 1428
560, 2732
86, 2732
1440, 2732
2757, 1504
4003, 1504
4087, 1504
86, 1504
1440, 1504
4087, 2757
86, 2757
1440, 2757
560, 529
86, 529
1440, 529
560, 5050
86, 5050
1440, 5050
147, 5050
86, 4003
1440, 4003
86, 4087
1440, 4087
1024, 560
86, 560
3221, 560
311, 560
1440, 560
5089, 560
4470, 560
5468, 560
4437, 560
355, 4354
2088, 4354
1694, 4354
4577, 4354
5034, 4354
4372, 4354
1345, 4354
3087, 4354
410, 4354
3280, 4354
378, 4354
3897, 4354
77, 4354
5227, 4354
5378, 4354
2748, 4354
2655, 4354
379, 4354
2434, 4354
2323, 4354
1883, 4354
1152, 4354
4603, 4354
1960, 4354
4568, 4354
756, 4354
2604, 4354
2027, 4354
2009, 4354
221, 4354
2749, 4354
3993, 4354
1068, 4354
5466, 4354
2739, 4354
1454, 4354
2297, 4354
3981, 4354
5222, 4354
4337, 4354
553, 4354
3159, 4354
2905, 4354
2582, 4354
5366, 4354
3696, 4354
1203, 4354
2844, 4354
4356, 4354
1703, 4354
3904, 4354
5070, 4354
1756, 4354
1241, 4354
3598, 4354
52, 4354
3338, 4354
501, 4354
2159, 4354
3202, 4354
3915, 4354
1095, 4354
3161, 4354
4151, 4354
5338, 4354
5130, 4354
5229, 4354
784, 4354
1092, 4354
798, 4354
2397, 4354
5147, 4354
4375, 4354
61, 4354
98, 4354
2171, 4354
3483, 4354
3763, 4354
2019, 4354
2647, 4354
4195, 4354
3952, 4354
5013, 4354
2636, 4354
3738, 4354
1558, 4354
3695, 4354
1324, 4354
5211, 4354
1743, 4354
2253, 4354
1764, 4354
4059, 4354
4664, 4354
792, 4354
4934, 4354
1473, 4354
1523, 4354
1906, 4354
2219, 4354
246, 4354
1368, 4354
3771, 4354
5089, 4354
1208, 4354
1725, 4354
3795, 4354
753, 4354
4196, 4354
2571, 4354
5200, 4354
5117, 4354
4178, 4354
658, 4354
1311, 4354
2001, 4354
273, 4354
1845, 4354
2917, 4354
1994, 4354
2746, 4354
4084, 4354
2492, 4354
4188, 4354
4214, 4354
306, 4354
735, 4354
3518, 4354
4292, 4354
325, 4354
3494, 4354
5401, 4354
1235, 4354
4629, 4354
3863, 4354
810, 4354
4491, 4354
137, 4354
674, 4354
5436, 4354
493, 4354
486, 4354
3487, 4354
1728, 4354
343, 4354
2284, 4354
4688, 4354
1096, 4354
606, 4354
4640, 4354
1544, 4354
350, 4354
3892, 4354
58, 4354
82, 4354
2981, 4354
2164, 4354
3723, 4354
227, 4354
3377, 4354
334, 4354
1680, 4354
1942, 4354
2286, 4354
412, 4354
2987, 4354
1421, 4354
3935, 4354
72, 4354
1229, 4354
1034, 4354
899, 4354
3590, 4354
1712, 4354
232, 4354
631, 4354
1996, 4354
452, 1345
5455, 1345
4577, 1345
5463, 1345
1071, 1345
2230, 1345
1024, 1345
2732, 1345
1504, 1345
2757, 1345
529, 1345
5050, 1345
4003, 1345
4087, 1345
4354, 1345
3939, 1345
2609, 1345
339, 1345
4429, 1345
1966, 1345
3264, 1345
1754, 1345
1648, 1345
4827, 1345
2293, 1345
1221, 1345
5392, 1345
3229, 1345
1103, 1345
3168, 1345
2527, 1345
2298, 1345
3221, 1345
5111, 1345
4210, 1345
335, 1345
1830, 1345
3753, 1345
410, 1345
3280, 1345
288, 1345
5178, 1345
3706, 1345
2360, 1345
4924, 1345
3388, 1345
1780, 1345
4414, 1345
3644, 1345
4478, 1345
936, 1345
2959, 1345
1334, 1345
4563, 1345
4051, 1345
1376, 1345
779, 1345
311, 1345
1097, 1345
1737, 1345
3679, 1345
2361, 1345
1700, 1345
5085, 1345
4140, 1345
466, 1345
3471, 1345
3124, 1345
308, 1345
1169, 1345
2626, 1345
3095, 1345
3468, 1345
690, 1345
1039, 1345
1893, 1345
1052, 1345
2648, 1345
3755, 1345
861, 1345
1175, 1345
4117, 1345
3792, 1345
5203, 1345
4700, 1345
449, 1345
715, 1345
4488, 1345
1951, 1345
1903, 1345
2149, 1345
3030, 1345
4617, 1345
460, 1345
2583, 1345
1914, 1345
5316, 1345
3819, 1345
3944, 1345
2782, 1345
3437, 1345
5414, 1345
2766, 1345
3085, 1345
2481, 1345
951, 1345
2470, 1345
686, 1345
1673, 1345
314, 1345
2250, 1345
1779, 1345
4581, 1345
5074, 1345
1302, 1345
4049, 1345
3292, 1345
1422, 1345
993, 1345
2562, 1345
2499, 1345
5387, 1345
943, 1345
1510, 1345
1238, 1345
1477, 1345
3151, 1345
4911, 1345
1492, 1345
2205, 1345
2023, 1345
5068, 1345
228, 1345
3870, 1345
5227, 1345
5378, 1345
2748, 1345
2655, 1345
379, 1345
2434, 1345
2071, 1345
1152, 1345
5131, 1345
1380, 1345
4603, 1345
5118, 1345
3657, 1345
2238, 1345
1263, 1345
1960, 1345
1622, 1345
180, 1345
5454, 1345
423, 1345
1483, 1345
3369, 1345
4659, 1345
3514, 1345
336, 1345
4928, 1345
2633, 1345
5084, 1345
2067, 1345
261, 1345
1885, 1345
1940, 1345
5311, 1345
4171, 1345
3686, 1345
2368, 1345
1750, 1345
2975, 1345
1593, 1345
2066, 1345
4658, 1345
739, 1345
438, 1345
5429, 1345
2383, 1345
3457, 1345
2124, 1345
2027, 1345
2369, 1345
583, 1345
2843, 1345
2178, 1345
3830, 1345
3149, 1345
4985, 1345
2430, 1345
3010, 1345
484, 1345
3503, 1345
5325, 1345
3211, 1345
788, 1345
4720, 1345
3447, 1345
2477, 1345
1988, 1345
3490, 1345
3089, 1345
154, 1345
3145, 1345
1659, 1345
4357, 1345
4481, 1345
1958, 1345
295, 1345
3876, 1345
2650, 1345
2642, 1345
1769, 1345
4080, 1345
1205, 1345
569, 1345
5450, 1345
3451, 1345
3162, 1345
2007, 1345
1486, 1345
2918, 1345
2315, 1345
5446, 1345
33, 1345
1878, 1345
4309, 1345
4576, 1345
5410, 1345
1633, 1345
4624, 1345
1527, 1345
2099, 1345
857, 1345
957, 1345
795, 1345
5110, 1345
1445, 1345
221, 1345
1500, 1345
750, 1345
605, 1345
4439, 1345
2135, 1345
769, 1345
4990, 1345
3359, 1345
4988, 1345
2651, 1345
3756, 1345
1984, 1345
4711, 1345
2624, 1345
1801, 1345
1741, 1345
2519, 1345
1454, 1345
2365, 1345
2924, 1345
88, 1345
123, 1345
2484, 1345
5478, 1345
3182, 1345
4750, 1345
461, 1345
565, 1345
2113, 1345
3691, 1345
2905, 1345
1400, 1345
4044, 1345
2283, 1345
4556, 1345
2416, 1345
5366, 1345
3896, 1345
956, 1345
2097, 1345
3687, 1345
1868, 1345
1976, 1345
4356, 1345
383, 1345
5070, 1345
4, 1345
3525, 1345
3878, 1345
1756, 1345
2310, 1345
2698, 1345
5293, 1345
3393, 1345
3783, 1345
4929, 1345
1968, 1345
4168, 1345
3299, 1345
5166, 1345
1359, 1345
2373, 1345
5396, 1345
5176, 1345
3139, 1345
2876, 1345
3255, 1345
1375, 1345
5338, 1345
5130, 1345
3803, 1345
3546, 1345
2842, 1345
2059, 1345
3951, 1345
1201, 1345
784, 1345
1321, 1345
1283, 1345
2970, 1345
2518, 1345
3072, 1345
4915, 1345
1660, 1345
2161, 1345
188, 1345
3796, 1345
453, 1345
5416, 1345
2084, 1345
2598, 1345
3557, 1345
1060, 1345
2049, 1345
2666, 1345
4253, 1345
5155, 1345
1072, 1345
3449, 1345
1092, 1345
2545, 1345
1393, 1345
5365, 1345
2646, 1345
868, 1345
798, 1345
1402, 1345
922, 1345
3742, 1345
5045, 1345
124, 1345
2188, 1345
2397, 1345
854, 1345
2635, 1345
5147, 1345
995, 1345
4375, 1345
3900, 1345
2891, 1345
2245, 1345
3483, 1345
3763, 1345
5062, 1345
4645, 1345
4456, 1345
1667, 1345
2105, 1345
2019, 1345
2523, 1345
3409, 1345
4090, 1345
4476, 1345
1350, 1345
1324, 1345
4893, 1345
4809, 1345
1146, 1345
5211, 1345
2253, 1345
327, 1345
3539, 1345
545, 1345
1381, 1345
2931, 1345
1340, 1345
44, 1345
792, 1345
118, 1345
664, 1345
1473, 1345
1523, 1345
1906, 1345
5307, 1345
103, 1345
3198, 1345
156, 1345
424, 1345
425, 1345
4317, 1345
5288, 1345
5106, 1345
4729, 1345
3298, 1345
3929, 1345
3710, 1345
3852, 1345
1836, 1345
3096, 1345
1542, 1345
1568, 1345
246, 1345
1368, 1345
2458, 1345
2308, 1345
5089, 1345
1208, 1345
4094, 1345
3795, 1345
1501, 1345
5456, 1345
2157, 1345
1938, 1345
1890, 1345
1159, 1345
4587, 1345
4672, 1345
5009, 1345
5302, 1345
4321, 1345
2038, 1345
4115, 1345
1229, 1345
1952, 1345
1565, 1345
4757, 1345
3376, 1345
3428, 1345
1493, 1345
210, 1345
1866, 1345
3499, 1345
3590, 1345
4901, 1345
187, 1345
5468, 1345
4437, 1345
1731, 1345
4886, 1345
3265, 1345
524, 1345
3434, 1345
4213, 1345
255, 1345
652, 1345
4270, 1345
4008, 1345
3402, 1345
3044, 1345
1965, 1345
1087, 1345
768, 1345
5175, 1345
5215, 1345
4937, 1345
5409, 1345
1008, 1345
1057, 1345
5186, 1345
1979, 1345
560, 3939
3264, 3939
86, 3939
1440, 3939
86, 2609
1440, 2609
86, 339
1440, 339
2293, 4429
1440, 4429
86, 1966
1440, 1966
2732, 3264
5050, 3264
560, 3264
86, 3264
1648, 3264
1103, 3264
1440, 3264
86, 1754
1440, 1754
560, 1648
86, 1648
1440, 1648
560, 4827
339, 4827
86, 4827
1648, 4827
1440, 4827
86, 2293
1440, 2293
86, 1221
1440, 1221
86, 5392
1440, 5392
86, 3229
1440, 3229
560, 1103
86, 1103
1648, 1103
4827, 1103
1440, 1103
86, 3168
1440, 3168
86, 2527
1440, 2527
5050, 2298
560, 2298
86, 2298
1440, 2298
3483, 3221
560, 5111
86, 5111
1103, 5111
1440, 5111
1440, 4210
1440, 335
1440, 1830
1648, 3753
1440, 3753
0, 3225
2397, 3225
4375, 3225
3483, 3225
4820, 3225
1259, 3225
1818, 3225
1521, 3225
1357, 3225
3482, 3225
1368, 3225
3969, 3225
5057, 3225
1364, 3225
1755, 3225
1739, 3225
2748, 3087
5229, 3087
784, 3087
2171, 3087
3483, 3087
1368, 3087
3969, 3087
2746, 3087
683, 3087
1235, 3087
4688, 3087
2981, 3087
2164, 3087
1680, 3087
152, 5031
872, 5031
839, 5031
4736, 5031
392, 5031
2421, 5031
4702, 5031
2554, 5031
2229, 5031
4354, 5031
410, 5031
3280, 5031
4448, 5031
2703, 5031
1477, 5031
4745, 5031
5227, 5031
5378, 5031
2748, 5031
379, 5031
2434, 5031
5370, 5031
2936, 5031
672, 5031
5042, 5031
4707, 5031
2037, 5031
3278, 5031
1897, 5031
35, 5031
5061, 5031
3724, 5031
1212, 5031
5038, 5031
4815, 5031
1638, 5031
1164, 5031
2516, 5031
600, 5031
1454, 5031
3583, 5031
2905, 5031
5366, 5031
4356, 5031
3904, 5031
383, 5031
5070, 5031
1095, 5031
2249, 5031
2494, 5031
784, 5031
2397, 5031
5147, 5031
4375, 5031
2171, 5031
3483, 5031
3763, 5031
2019, 5031
3409, 5031
4090, 5031
4263, 5031
4893, 5031
2253, 5031
118, 5031
1473, 5031
1523, 5031
1906, 5031
1368, 5031
3570, 5031
5089, 5031
1208, 5031
3988, 5031
4094, 5031
2312, 5031
723, 5031
4169, 5031
2209, 5031
1793, 5031
1437, 5031
2322, 5031
1441, 5031
1994, 5031
3494, 5031
4508, 5031
5426, 5031
589, 5031
3933, 5031
3346, 5031
204, 5031
4630, 5031
2606, 5031
3934, 5031
1194, 5031
4532, 5031
3697, 5031
944, 5031
3629, 5031
3720, 5031
4748, 5031
1229, 5031
3227, 5031
2638, 5031
4213, 5031
3190, 5031
5082, 5031
4559, 5031
1345, 410
3546, 410
2842, 410
2421, 3280
1644, 3280
5031, 3280
410, 3280
2704, 3280
1758, 3280
5366, 3280
2310, 3280
2049, 3280
2571, 3280
5181, 3280
3988, 1998
2230, 5178
2635, 5178
1440, 3706
438, 2360
4603, 4817
526, 4817
5191, 833
3103, 833
1440, 4924
1440, 3388
4819, 2231
870, 2231
1069, 2231
5478, 2231
4518, 2231
5089, 2231
1440, 1780
2230, 4414
1024, 4414
560, 4414
1345, 4414
1019, 4414
3449, 4414
2685, 4414
1440, 3644
1440, 1869
1440, 4478
1440, 936
1440, 2959
1440, 1334
